,method,n,d,q,p,time
1378,Addition,32,6,32767,35184372088831,7.030140041024424e-05
1379,Multiplication,32,6,32767,35184372088831,0.4518765038003039
1380,KeyGen,32,8,32767,35184372088831,0.7526791046002472
1381,Encryption,32,8,32767,35184372088831,0.018390470200392882
1382,Decrypt,32,8,32767,35184372088831,0.0005699405999621376
1383,Addition,32,8,32767,35184372088831,7.619140014867299e-05
1384,Multiplication,32,8,32767,35184372088831,0.6739631677999569
1385,KeyGen,32,10,32767,35184372088831,1.052355881200492
1386,Encryption,32,10,32767,35184372088831,0.02566445139964344
1387,Decrypt,32,10,32767,35184372088831,0.0007622404002177064
1388,Addition,32,10,32767,35184372088831,7.955159962875768e-05
1389,Multiplication,32,10,32767,35184372088831,0.9259273677998863
1390,KeyGen,32,12,32767,35184372088831,1.309095838599751
1391,Encryption,32,12,32767,35184372088831,0.034971974600193786
1392,Decrypt,32,12,32767,35184372088831,0.0010639179999998305
1393,Addition,32,12,32767,35184372088831,9.309379965998233e-05
1394,Multiplication,32,12,32767,35184372088831,1.2060737416002667
1395,KeyGen,32,14,32767,35184372088831,1.6838543669997308
1396,Encryption,32,14,32767,35184372088831,0.04434575900013442
1397,Decrypt,32,14,32767,35184372088831,0.0012669497999013401
1398,Addition,32,14,32767,35184372088831,9.224980021826923e-05
1399,Multiplication,32,14,32767,35184372088831,1.4966516148000664
1400,KeyGen,32,16,32767,35184372088831,2.053308203600318
1401,Encryption,32,16,32767,35184372088831,0.055068538799969244
1402,Decrypt,32,16,32767,35184372088831,0.0015578354003082495
1403,Addition,32,16,32767,35184372088831,0.00010132399984286167
1404,Multiplication,32,16,32767,35184372088831,1.9361810782000248
1405,KeyGen,32,18,32767,35184372088831,2.436178010800359
1406,Encryption,32,18,32767,35184372088831,0.06339851140000974
1407,Decrypt,32,18,32767,35184372088831,0.001935384399985196
1408,Addition,32,18,32767,35184372088831,0.00010395579956821167
1409,Multiplication,32,18,32767,35184372088831,2.284737317200052
1410,KeyGen,32,20,32767,35184372088831,3.0063270750004447
1411,Encryption,32,20,32767,35184372088831,0.08135795119960676
1412,Decrypt,32,20,32767,35184372088831,0.0023725846003799234
1413,Addition,32,20,32767,35184372088831,0.00014383879970409908
1414,Multiplication,32,20,32767,35184372088831,2.7924851479998325
1415,KeyGen,32,22,32767,35184372088831,3.4661739773997398
1416,Encryption,32,22,32767,35184372088831,0.09422244319939636
1417,Decrypt,32,22,32767,35184372088831,0.0026115432003280146
1418,Addition,32,22,32767,35184372088831,0.0001161502004833892
1419,Multiplication,32,22,32767,35184372088831,3.2833580636004625
1420,KeyGen,32,24,32767,35184372088831,3.938183219399798
1421,Encryption,32,24,32767,35184372088831,0.11389538899966282
1422,Decrypt,32,24,32767,35184372088831,0.0031429832000867465
1423,Addition,32,24,32767,35184372088831,0.0001247763997525908
1424,Multiplication,32,24,32767,35184372088831,3.7373198175999276
1425,KeyGen,32,26,32767,35184372088831,4.610222149400215
1426,Encryption,32,26,32767,35184372088831,0.12393572159999167
1427,Decrypt,32,26,32767,35184372088831,0.0038253819999226834
1428,Addition,32,26,32767,35184372088831,0.00020059179951203987
1429,Multiplication,32,26,32767,35184372088831,4.376638426999852
1430,KeyGen,32,28,32767,35184372088831,5.088109406600415
1431,Encryption,32,28,32767,35184372088831,0.14563105080014793
1432,Decrypt,32,28,32767,35184372088831,0.004147428600117564
1433,Addition,32,28,32767,35184372088831,0.00017213539977092295
1434,Multiplication,32,28,32767,35184372088831,4.987987746400177
1435,KeyGen,32,30,32767,35184372088831,5.813335355400341
1436,Encryption,32,30,32767,35184372088831,0.15925006180041237
1437,Decrypt,32,30,32767,35184372088831,0.004651326600287576
1438,Addition,32,30,32767,35184372088831,0.0001917118002893403
1439,Multiplication,32,30,32767,35184372088831,5.684856482000032
1440,KeyGen,32,32,32767,35184372088831,6.391058106200217
1441,Encryption,32,32,32767,35184372088831,0.18239415100033513
1442,Decrypt,32,32,32767,35184372088831,0.0058771124000486456
1443,Addition,32,32,32767,35184372088831,0.0001502464001532644
1444,Multiplication,32,32,32767,35184372088831,6.292328339000233
