,method,n,d,q,p,time
12162,Decrypt,8,8,20,7,0.0004833815997699276
12163,Addition,8,8,20,7,5.40901004569605e-05
12164,Multiplication,8,8,20,7,0.028196637000655757
12165,KeyGen,8,8,20,6,0.027881052700104193
12166,Encryption,8,8,20,6,0.0023363984997558872
12167,Decrypt,8,8,20,6,0.0002933217998361215
12168,Addition,8,8,20,6,5.359009956009686e-05
12169,Multiplication,8,8,20,6,0.027013996499590576
12170,KeyGen,8,8,20,5,0.03202714520011796
12171,Encryption,8,8,20,5,0.0023881585002527572
12172,Decrypt,8,8,20,5,0.00030918219999875873
12173,Addition,8,8,20,5,5.2099000458838415e-05
12174,Multiplication,8,8,20,5,0.027152889299759408
12175,KeyGen,8,8,20,4,0.027096095099841476
12176,Encryption,8,8,20,4,0.002581389300030423
12177,Decrypt,8,8,20,4,0.0003031551001186017
12178,Addition,8,8,20,4,5.962919967714697e-05
12179,Multiplication,8,8,20,4,0.02686593750040629
12180,KeyGen,8,8,20,2,0.02862099039994064
12181,Encryption,8,8,20,2,0.002322811199701391
12182,Decrypt,8,8,20,2,0.00030211800039978696
12183,Addition,8,8,20,2,5.290709959808737e-05
12184,Multiplication,8,8,20,2,0.02599750219960697
12185,KeyGen,8,8,20,3,0.03173438230005558
12186,Encryption,8,8,20,3,0.002367874100309564
12187,Decrypt,8,8,20,3,0.0002956238997285254
12188,Addition,8,8,20,3,5.462409972096793e-05
12189,Multiplication,8,8,20,3,0.02606093159993179
12190,KeyGen,8,8,20,1,0.027873836599610513
12191,Encryption,8,8,20,1,0.0025158140997518785
12192,Decrypt,8,8,20,1,0.0002994180002133362
12193,Addition,8,8,20,1,5.4127100156620145e-05
12194,Multiplication,8,8,20,1,0.02673475600022357
12195,KeyGen,8,8,18,9,0.027768433399614878
12196,Encryption,8,8,18,9,0.002401533800002653
12197,Decrypt,8,8,18,9,0.00030004200016264804
12198,Addition,8,8,18,9,5.393510000430979e-05
12199,Multiplication,8,8,18,9,0.026695983100216834
12200,KeyGen,8,8,18,8,0.02795685829987633
12201,Encryption,8,8,18,8,0.0023654140000871847
12202,Decrypt,8,8,18,8,0.0003024190002179239
12203,Addition,8,8,18,8,5.463009947561659e-05
12204,Multiplication,8,8,18,8,0.02676387050014455
12205,KeyGen,8,8,18,7,0.027582427800371078
12206,Encryption,8,8,18,7,0.0023937726000440307
12207,Decrypt,8,8,18,7,0.0002998819996719249
12208,Addition,8,8,18,7,5.411000020103529e-05
12209,Multiplication,8,8,18,7,0.026515722600015577
12210,KeyGen,8,8,18,6,0.028140257899940478
12211,Encryption,8,8,18,6,0.002428079299716046
12212,Decrypt,8,8,18,6,0.00030817410006420685
12213,Addition,8,8,18,6,5.586609986494295e-05
12214,Multiplication,8,8,18,6,0.026651603200298267
12215,KeyGen,8,8,18,5,0.028296325999690453
12216,Encryption,8,8,18,5,0.002371176099404693
12217,Decrypt,8,8,18,5,0.0002960308993351646
12218,Addition,8,8,18,5,5.3305100300349296e-05
12219,Multiplication,8,8,18,5,0.02664962019989616
12220,KeyGen,8,8,18,4,0.028285134799807564
12221,Encryption,8,8,18,4,0.0024877885000023523
12222,Decrypt,8,8,18,4,0.00030338610013131985
12223,Addition,8,8,18,4,5.5344099382637066e-05
12224,Multiplication,8,8,18,4,0.026999555200018222
12225,KeyGen,8,8,18,3,0.02728410889976658
12226,Encryption,8,8,18,3,0.002473505200032378
12227,Decrypt,8,8,18,3,0.00030308100031106733
12228,Addition,8,8,18,3,5.2815999515587465e-05
12229,Multiplication,8,8,18,3,0.026908585399360162
12230,KeyGen,8,8,18,1,0.026958888399531134
12231,Encryption,8,8,18,1,0.002408755899523385
12232,Decrypt,8,8,18,1,0.00030485109964502045
12233,Addition,8,8,18,1,5.426209972938523e-05
12234,Multiplication,8,8,18,1,0.026212981600110652
12235,KeyGen,8,8,18,2,0.02812525459958124
12236,Encryption,8,8,18,2,0.002479995300382143
12237,Decrypt,8,8,18,2,0.0003054120999877341
12238,Addition,8,8,18,2,5.473099954542704e-05
12239,Multiplication,8,8,18,2,0.02852150239996263
12240,KeyGen,8,8,16,9,0.027621660599834286
12241,Encryption,8,8,16,9,0.0024083258998871316
12242,Decrypt,8,8,16,9,0.0003020620002644137
12243,Addition,8,8,16,9,5.3954099712427706e-05
12244,Multiplication,8,8,16,9,0.02666970560021582
12245,KeyGen,8,8,16,8,0.027731290699739473
12246,Encryption,8,8,16,8,0.0023897355997178236
12247,Decrypt,8,8,16,8,0.0002981138997711241
12248,Addition,8,8,16,8,5.452410041471012e-05
12249,Multiplication,8,8,16,8,0.02644277610015706
12250,KeyGen,8,8,16,7,0.027946871000312967
12251,Encryption,8,8,16,7,0.0025406106004083997
12252,Decrypt,8,8,16,7,0.0002993608999531716
12253,Addition,8,8,16,7,5.398210050771013e-05
12254,Multiplication,8,8,16,7,0.027860588299517985
12255,KeyGen,8,8,16,6,0.027436234799824887
12256,Encryption,8,8,16,6,0.0023921624997456092
12257,Decrypt,8,8,16,6,0.00030523410023306494
12258,Addition,8,8,16,6,5.404010007623583e-05
12259,Multiplication,8,8,16,6,0.027679075700143586
12260,KeyGen,8,8,16,5,0.027738282900099876
12261,Encryption,8,8,16,5,0.002229572399664903
12262,Decrypt,8,8,16,5,0.0002991470006236341
12263,Addition,8,8,16,5,5.284910002956167e-05
12264,Multiplication,8,8,16,5,0.026707932399585844
12265,KeyGen,8,8,16,4,0.028137402800348356
12266,Encryption,8,8,16,4,0.0022327874001348393
12267,Decrypt,8,8,16,4,0.00025800709991017354
12268,Addition,8,8,16,4,5.36109997483436e-05
12269,Multiplication,8,8,16,4,0.026395247199980078
12270,KeyGen,8,8,16,3,0.02827982559974771
12271,Encryption,8,8,16,3,0.0024470527001540176
12272,Decrypt,8,8,16,3,0.0003105480995145626
12273,Addition,8,8,16,3,5.476410005940124e-05
12274,Multiplication,8,8,16,3,0.026915911499963842
12275,KeyGen,8,8,16,2,0.03102666929989937
12276,Encryption,8,8,16,2,0.0024506068002665415
12277,Decrypt,8,8,16,2,0.0003040210998733528
12278,Addition,8,8,16,2,5.456510043586604e-05
12279,Multiplication,8,8,16,2,0.027217461499822092
12280,KeyGen,8,8,14,9,0.027955696300341514
12281,Encryption,8,8,14,9,0.0025380475002748427
12282,Decrypt,8,8,14,9,0.0003061830997467041
12283,Addition,8,8,14,9,5.480109975906089e-05
12284,Multiplication,8,8,14,9,0.026597152199974515
12285,KeyGen,8,8,16,1,0.031067168099980336
12286,Encryption,8,8,16,1,0.002374414200312458
12287,Decrypt,8,8,16,1,0.0002998639996803831
12288,Addition,8,8,16,1,5.4784100211691114e-05
12289,Multiplication,8,8,16,1,0.02679735819983762
12290,KeyGen,8,8,14,8,0.027724379600113026
12291,Encryption,8,8,14,8,0.002566728000238072
12292,Decrypt,8,8,14,8,0.00030286309993243776
12293,Addition,8,8,14,8,5.8342199918115514e-05
12294,Multiplication,8,8,14,8,0.026714247500058262
12295,KeyGen,8,8,14,7,0.02957890459947521
12296,Encryption,8,8,14,7,0.002423992200056091
12297,Decrypt,8,8,14,7,0.00029836489993613214
12298,Addition,8,8,14,7,5.441109969979152e-05
12299,Multiplication,8,8,14,7,0.027845017000072404
12300,KeyGen,8,8,14,6,0.027087516999745275
12301,Encryption,8,8,14,6,0.0024229971997556275
12302,Decrypt,8,8,14,6,0.0003047510996111669
12303,Addition,8,8,14,6,5.439809974632226e-05
12304,Multiplication,8,8,14,6,0.026730382900132098
12305,KeyGen,8,8,14,5,0.030514449199836237
12306,Encryption,8,8,14,5,0.0034447996004018933
12307,Decrypt,8,8,14,5,0.00029911899982835164
12308,Addition,8,8,14,5,5.4544099839404225e-05
12309,Multiplication,8,8,14,5,0.027610899400315247
12310,KeyGen,8,8,14,4,0.0285420829000941
12311,Encryption,8,8,14,4,0.0021483737000380643
12312,Decrypt,8,8,14,4,0.00027389340029913
12313,Addition,8,8,14,4,4.491280051297508e-05
12314,Multiplication,8,8,14,4,0.027237220900133252
12315,KeyGen,8,8,14,2,0.026909064399660565
12316,Encryption,8,8,14,2,0.0023717402000329457
12317,Decrypt,8,8,14,2,0.0002877537001040764
12318,Addition,8,8,14,2,5.409610021160916e-05
12319,Multiplication,8,8,14,2,0.026095533199986677
12320,KeyGen,8,8,14,1,0.024541340300493174
12321,Encryption,8,8,14,1,0.0024295853996591176
12322,Decrypt,8,8,14,1,0.00029737590011791326
12323,Addition,8,8,14,1,5.4528100008610636e-05
12324,Multiplication,8,8,14,1,0.024377529999765103
12325,KeyGen,8,8,14,3,0.03116777010000078
12326,Encryption,8,8,14,3,0.0023780333001923283
12327,Decrypt,8,8,14,3,0.00029959790044813416
12328,Addition,8,8,14,3,5.2086999494349585e-05
12329,Multiplication,8,8,14,3,0.025940981199528323
12330,KeyGen,8,8,12,9,0.028860847200121498
12331,Encryption,8,8,12,9,0.0024149061006028204
12332,Decrypt,8,8,12,9,0.0003047741003683768
12333,Addition,8,8,12,9,5.4611099767498675e-05
12334,Multiplication,8,8,12,9,0.02717408169992268
12335,KeyGen,8,8,12,8,0.028114779399766122
12336,Encryption,8,8,12,8,0.0024933665998105427
12337,Decrypt,8,8,12,8,0.0003207434005162213
12338,Addition,8,8,12,8,5.402910028351471e-05
12339,Multiplication,8,8,12,8,0.02686634560013772
12340,KeyGen,8,8,12,7,0.028100895100214983
12341,Encryption,8,8,12,7,0.002457069799856981
12342,Decrypt,8,8,12,7,0.0003049960992939305
12343,Addition,8,8,12,7,5.434710037661716e-05
12344,Multiplication,8,8,12,7,0.026803635300166207
12345,KeyGen,8,8,12,6,0.027595188099803637
12346,Encryption,8,8,12,6,0.0024015227994823364
12347,Decrypt,8,8,12,6,0.0003036980997421779
12348,Addition,8,8,12,6,5.276509982650168e-05
12349,Multiplication,8,8,12,6,0.026112753599591088
12350,KeyGen,8,8,12,5,0.027625083600287325
12351,Encryption,8,8,12,5,0.002422199200373143
12352,Decrypt,8,8,12,5,0.00030135600027278995
12353,Addition,8,8,12,5,5.406709969975054e-05
12354,Multiplication,8,8,12,5,0.027072012699500193
12355,KeyGen,8,8,12,4,0.02807933669973863
12356,Encryption,8,8,12,4,0.0024162261004676113
12357,Decrypt,8,8,12,4,0.0003031939995707944
12358,Addition,8,8,12,4,5.409509976743721e-05
12359,Multiplication,8,8,12,4,0.026626396799838404
12360,KeyGen,8,8,12,3,0.027779122699575963
12361,Encryption,8,8,12,3,0.0025289853998401667
12362,Decrypt,8,8,12,3,0.0003008609994139988
12363,Addition,8,8,12,3,5.352209991542623e-05
12364,Multiplication,8,8,12,3,0.02633162389975041
12365,KeyGen,8,8,12,2,0.027674963699973888
12366,Encryption,8,8,12,2,0.0024192340999434235
12367,Decrypt,8,8,12,2,0.0003013449997524731
12368,Addition,8,8,12,2,5.504709988599643e-05
12369,Multiplication,8,8,12,2,0.026102417400397825
12370,KeyGen,8,8,12,1,0.026458381499833195
12371,Encryption,8,8,12,1,0.0028546337998704985
12372,Decrypt,8,8,12,1,0.0003005809005117044
12373,Addition,8,8,12,1,5.432410034700297e-05
12374,Multiplication,8,8,12,1,0.025374090900004375
12375,KeyGen,8,8,10,9,0.02770154210011242
12376,Encryption,8,8,10,9,0.002450611800304614
12377,Decrypt,8,8,10,9,0.00030580300008296033
12378,Addition,8,8,10,9,5.4027100122766567e-05
12379,Multiplication,8,8,10,9,0.026494825100235174
12380,KeyGen,8,8,10,8,0.027964511400205082
12381,Encryption,8,8,10,8,0.0024814873999275734
12382,Decrypt,8,8,10,8,0.00034109970001736654
12383,Addition,8,8,10,8,5.410710000433028e-05
12384,Multiplication,8,8,10,8,0.026526084799843374
12385,KeyGen,8,8,10,7,0.027490509000199382
12386,Encryption,8,8,10,7,0.0024610658998426515
12387,Decrypt,8,8,10,7,0.0003084522002609447
12388,Addition,8,8,10,7,5.495310033438727e-05
12389,Multiplication,8,8,10,7,0.02644197709960281
12390,KeyGen,8,8,10,6,0.02750357429977157
12391,Encryption,8,8,10,6,0.002475845300068613
12392,Decrypt,8,8,10,6,0.0003103822004050016
12393,Addition,8,8,10,6,5.587109990301542e-05
12394,Multiplication,8,8,10,6,0.02668937710041064
12395,KeyGen,8,8,10,4,0.027657417300360976
12396,Encryption,8,8,10,4,0.0025037487997906283
12397,Decrypt,8,8,10,4,0.00030254499943112024
12398,Addition,8,8,10,4,5.328900006134063e-05
12399,Multiplication,8,8,10,4,0.026834000900271347
12400,KeyGen,8,8,10,2,0.02557857599967974
12401,Encryption,8,8,10,2,0.002449482800147962
12402,Decrypt,8,8,10,2,0.0003038330003619194
12403,Addition,8,8,10,2,5.533110015676357e-05
12404,Multiplication,8,8,10,2,0.025114564700197663
12405,KeyGen,8,8,10,5,0.02867982660027337
12406,Encryption,8,8,10,5,0.0025027638002939057
12407,Decrypt,8,8,10,5,0.0003033860004507005
12408,Addition,8,8,10,5,5.559210039791651e-05
12409,Multiplication,8,8,10,5,0.026972818699869096
12410,KeyGen,8,8,10,3,0.027289062000636476
12411,Encryption,8,8,10,3,0.002431335399887757
12412,Decrypt,8,8,10,3,0.0003030270003364421
12413,Addition,8,8,10,3,5.5011099902912974e-05
12414,Multiplication,8,8,10,3,0.026206246399669907
12415,KeyGen,8,8,10,1,0.024998641400452472
12416,Encryption,8,8,10,1,0.0024413286002527455
12417,Decrypt,8,8,10,1,0.00030426200028159655
12418,Addition,8,8,10,1,5.63721994694788e-05
12419,Multiplication,8,8,10,1,0.02529341029949137
12420,KeyGen,8,8,8,9,0.027479595699696803
12421,Encryption,8,8,8,9,0.002398633800476091
12422,Decrypt,8,8,8,9,0.0002980648998345714
12423,Addition,8,8,8,9,5.3849100368097425e-05
12424,Multiplication,8,8,8,9,0.026234031999774744
12425,KeyGen,8,8,8,8,0.027481511799851432
12426,Encryption,8,8,8,8,0.002393317600217415
12427,Decrypt,8,8,8,8,0.0002932087998487987
12428,Addition,8,8,8,8,5.1278099999763074e-05
12429,Multiplication,8,8,8,8,0.02642925580003066
12430,KeyGen,8,8,8,7,0.028711609300080453
12431,Encryption,8,8,8,7,0.0026027966996480245
12432,Decrypt,8,8,8,7,0.0002965858999232296
12433,Addition,8,8,8,7,5.2441099978750574e-05
12434,Multiplication,8,8,8,7,0.026298128200141945
12435,KeyGen,8,8,8,6,0.027539525899919683
12436,Encryption,8,8,8,6,0.002037492499948712
12437,Decrypt,8,8,8,6,0.00029328980017453434
12438,Addition,8,8,8,6,5.268500026431866e-05
12439,Multiplication,8,8,8,6,0.02613741899986053
12440,KeyGen,8,8,8,5,0.027332845899945824
12441,Encryption,8,8,8,5,0.0023889825999503954
12442,Decrypt,8,8,8,5,0.00029722289982601067
12443,Addition,8,8,8,5,5.307710016495548e-05
12444,Multiplication,8,8,8,5,0.026291374099673703
12445,KeyGen,8,8,8,4,0.02745716130011715
12446,Encryption,8,8,8,4,0.0023799843998858704
12447,Decrypt,8,8,8,4,0.0002874987003451679
12448,Addition,8,8,8,4,5.2219100325601175e-05
12449,Multiplication,8,8,8,4,0.02602781289970153
12450,KeyGen,8,8,8,1,0.024557278599968414
12451,Encryption,8,8,8,1,0.0023505897996074056
12452,Decrypt,8,8,8,1,0.0002955798998300452
12453,Addition,8,8,8,1,5.211409952607937e-05
12454,Multiplication,8,8,8,1,0.024031474200455705
12455,KeyGen,8,8,8,2,0.02497264690027805
12456,Encryption,8,8,8,2,0.0023797444002411792
12457,Decrypt,8,8,8,2,0.00029491690002032557
12458,Addition,8,8,8,2,5.6253100046887995e-05
12459,Multiplication,8,8,8,2,0.02648888399999123
12460,KeyGen,8,8,8,3,0.03091108910011826
12461,Encryption,8,8,8,3,0.0023870564997196197
12462,Decrypt,8,8,8,3,0.00029577390014310365
12463,Addition,8,8,8,3,5.270409965305589e-05
12464,Multiplication,8,8,8,3,0.026060530499671587
12465,KeyGen,8,8,6,8,0.027149349200044526
12466,Encryption,8,8,6,8,0.002320133199827978
12467,Decrypt,8,8,6,8,0.0002886536996811628
12468,Addition,8,8,6,8,4.871800047112629e-05
12469,Multiplication,8,8,6,8,0.02615632450033445
12470,KeyGen,8,8,6,9,0.027896662100101822
12471,Encryption,8,8,6,9,0.002317563199903816
12472,Decrypt,8,8,6,9,0.0002637962999870069
12473,Addition,8,8,6,9,5.167500057723373e-05
12474,Multiplication,8,8,6,9,0.026912105500377946
12475,KeyGen,8,8,6,7,0.027034574899880683
12476,Encryption,8,8,6,7,0.0023241782997502013
12477,Decrypt,8,8,6,7,0.000288095700670965
12478,Addition,8,8,6,7,4.992499962099828e-05
12479,Multiplication,8,8,6,7,0.026033325999742375
12480,KeyGen,8,8,6,6,0.02734010700005456
12481,Encryption,8,8,6,6,0.002326501299830852
12482,Decrypt,8,8,6,6,0.0002911867995862849
12483,Addition,8,8,6,6,5.098909969092347e-05
12484,Multiplication,8,8,6,6,0.026035041999421082
12485,KeyGen,8,8,6,5,0.027338143900124123
12486,Encryption,8,8,6,5,0.0023275503001059404
12487,Decrypt,8,8,6,5,0.00029045679984847085
12488,Addition,8,8,6,5,5.0829000247176734e-05
12489,Multiplication,8,8,6,5,0.025996920299803605
12490,KeyGen,8,8,6,4,0.025481946000218157
12491,Encryption,8,8,6,4,0.002334070399956545
12492,Decrypt,8,8,6,4,0.0002895397999964189
12493,Addition,8,8,6,4,4.928999987896532e-05
12494,Multiplication,8,8,6,4,0.024450293600239092
12495,KeyGen,8,8,6,3,0.02440024550014641
12496,Encryption,8,8,6,3,0.0023317084000154865
12497,Decrypt,8,8,6,3,0.0002894307996029966
12498,Addition,8,8,6,3,4.955100012011826e-05
12499,Multiplication,8,8,6,3,0.02419258340014494
12500,KeyGen,8,8,6,2,0.02473609309963649
12501,Encryption,8,8,6,2,0.002319101100147236
12502,Decrypt,8,8,6,2,0.00028809979994548485
12503,Addition,8,8,6,2,5.021899996791035e-05
12504,Multiplication,8,8,6,2,0.023801721600466407
12505,KeyGen,8,8,6,1,0.02466121170000406
12506,Encryption,8,8,6,1,0.0023365975001070185
12507,Decrypt,8,8,6,1,0.00028930769985890947
12508,Addition,8,8,6,1,4.954800024279393e-05
12509,Multiplication,8,8,6,1,0.027687179000349716
12510,KeyGen,8,8,4,9,0.02856245229995693
12511,Encryption,8,8,4,9,0.002298117699683644
12512,Decrypt,8,8,4,9,0.00029387980030151086
12513,Addition,8,8,4,9,4.994699993403629e-05
12514,Multiplication,8,8,4,9,0.02600345539976843
12515,KeyGen,8,8,4,6,0.024674665899510728
12516,Encryption,8,8,4,6,0.0021865975002583584
12517,Decrypt,8,8,4,6,0.0002884686997276731
12518,Addition,8,8,4,6,4.9935000424738975e-05
12519,Multiplication,8,8,4,6,0.024550501500198153
12520,KeyGen,8,8,4,8,0.026959303399780764
12521,Encryption,8,8,4,8,0.002287903500109678
12522,Decrypt,8,8,4,8,0.00029671289958059787
12523,Addition,8,8,4,8,5.1225000061094764e-05
12524,Multiplication,8,8,4,8,0.025647886299702806
12525,KeyGen,8,8,4,5,0.025531082000088644
12526,Encryption,8,8,4,5,0.0023339063998719213
12527,Decrypt,8,8,4,5,0.0002833926999301184
12528,Addition,8,8,4,5,5.028000014135614e-05
12529,Multiplication,8,8,4,5,0.02525044340000022
12530,KeyGen,8,8,4,4,0.024437269200279842
12531,Encryption,8,8,4,4,0.002313552000123309
12532,Decrypt,8,8,4,4,0.00028891679976368324
12533,Addition,8,8,4,4,5.040199976065196e-05
12534,Multiplication,8,8,4,4,0.023449680599878776
12535,KeyGen,8,8,4,7,0.027422520700201857
12536,Encryption,8,8,4,7,0.002338004500052193
12537,Decrypt,8,8,4,7,0.00035781910046353007
12538,Addition,8,8,4,7,4.873289944953285e-05
12539,Multiplication,8,8,4,7,0.025861961500049803
12540,KeyGen,8,8,4,3,0.025254465499892832
12541,Encryption,8,8,4,3,0.0023044348003168126
12542,Decrypt,8,8,4,3,0.00028941970012965614
12543,Addition,8,8,4,3,5.0048999401042235e-05
12544,Multiplication,8,8,4,3,0.02322795110012521
12545,KeyGen,8,8,4,2,0.024531737100187457
12546,Encryption,8,8,4,2,0.002247049700235948
12547,Decrypt,8,8,4,2,0.0002774944994598627
12548,Addition,8,8,4,2,4.8739000339992346e-05
12549,Multiplication,8,8,4,2,0.02280984280005214
12550,KeyGen,8,8,4,1,0.02453952330033644
12551,Encryption,8,8,4,1,0.0022683361996314487
12552,Decrypt,8,8,4,1,0.0002804786003252957
12553,Addition,8,8,4,1,5.0587000441737476e-05
12554,Multiplication,8,8,4,1,0.0234168058996147
12555,KeyGen,8,8,64,9,0.03186773709967383
12556,Encryption,8,8,64,9,0.002663546999974642
12557,Decrypt,8,8,64,9,0.00032399449992226437
12558,Addition,8,8,64,9,5.77581005927641e-05
12559,Multiplication,8,8,64,9,0.03319067449992872
12560,KeyGen,8,8,64,8,0.03103313449973939
12561,Encryption,8,8,64,8,0.0026826952998817433
12562,Decrypt,8,8,64,8,0.00033902580034919085
12563,Addition,8,8,64,8,5.868920052307658e-05
12564,Multiplication,8,8,64,8,0.032631243300420464
12565,KeyGen,8,8,64,7,0.03035578000053647
12566,Encryption,8,8,64,7,0.0027198361000046133
12567,Decrypt,8,8,64,7,0.0003293795001809485
12568,Addition,8,8,64,7,5.695709987776354e-05
12569,Multiplication,8,8,64,7,0.03197225019976031
12570,KeyGen,8,8,64,1,0.02748984299978474
12571,Encryption,8,8,64,1,0.002621200199791929
12572,Decrypt,8,8,64,1,0.000321479400008684
12573,Addition,8,8,64,1,5.8596100279828535e-05
12574,Multiplication,8,8,64,1,0.028548118999606232
12575,KeyGen,8,8,64,5,0.02943783579976298
12576,Encryption,8,8,64,5,0.002674727200064808
12577,Decrypt,8,8,64,5,0.0003279805998317897
12578,Addition,8,8,64,5,5.8772200281964616e-05
12579,Multiplication,8,8,64,5,0.030701421899721026
12580,KeyGen,8,8,64,2,0.02843450380023569
12581,Encryption,8,8,64,2,0.0029854594002244996
12582,Decrypt,8,8,64,2,0.0003453039003943559
12583,Addition,8,8,64,2,6.235719993128442e-05
12584,Multiplication,8,8,64,2,0.02933004859951325
12585,KeyGen,8,8,64,4,0.029379491599684115
12586,Encryption,8,8,64,4,0.0026919615003862416
12587,Decrypt,8,8,64,4,0.00033530860018800014
12588,Addition,8,8,64,4,5.765020032413304e-05
12589,Multiplication,8,8,64,4,0.03133359549974557
12590,KeyGen,8,8,64,6,0.031245126699650426
12591,Encryption,8,8,64,6,0.002685538399964571
12592,Decrypt,8,8,64,6,0.0003437359002418816
12593,Addition,8,8,64,6,6.0684199706884104e-05
12594,Multiplication,8,8,64,6,0.031780405400058956
12595,KeyGen,8,8,64,3,0.029968006299895933
12596,Encryption,8,8,64,3,0.002714993100380525
12597,Decrypt,8,8,64,3,0.00032575349978287705
12598,Addition,8,8,64,3,5.919219984207302e-05
